sentiment_coeff,tfidf_scores,text,sentiment_rate,normalized_sentiment_rate,pred
"[105.41216302152692, 105.41215601708085, 0, 9.43119812763114]","[1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.352048507543429]",climate change ruffles winter_birds,282.6344544326737,1.1109316232375157,Very Negative
"[0, 0, 0, 0, 0, 105.41216302152692, 105.41215601708085, 44.76348104605611, 85.8586212777071, 64.35817772579549, 67.95396154240747, 74.5314527689278, 0]","[7.757513615651594, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 5.811603466596281, 7.352048507543429, 7.064366435091649, 7.064366435091649, 7.757513615651594]",amv scoops defra dft 5m climate change brief london central office information coi,2521.1089962341557,2.5150130086873665,Negative
"[23.83931620027905, 89.26972063153428, 105.41216302152692, 105.41215601708085, 24.13182280496584, 29.43349598328507, 37.527680365157394, 70.77471481525045, 0, 85.8586212777071, 44.998543747609446, 64.67923170456649]","[6.658901326983484, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.371219254531703, 7.064366435091649, 7.352048507543429, 7.064366435091649, 7.757513615651594, 5.811603466596281, 7.064366435091649, 7.064366435091649]",least ten climate change campaigners blockaded department transport headquarters london morning several,3394.0957762498656,3.0625932758175907,Neutral
"[105.41216302152692, 105.41215601708085, 34.012478155155755, 45.22830435317128, 48.5730503695133, 47.73895076017777, 21.588444606742858]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649, 7.064366435091649, 7.064366435091649, 6.371219254531703]",climate change causing_decline number_birds visiting_britain winter_report claims,1591.0097345872693,1.9316089826366385,Very Negative
"[105.41216302152692, 105.41215601708085, 34.012478155155755, 45.22830435317128, 48.5730503695133, 47.73895076017777, 21.588444606742858]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649, 7.064366435091649, 7.064366435091649, 6.371219254531703]",climate change causing_decline number_birds visiting_britain winter_report claims,1591.0097345872693,1.9316089826366385,Very Negative
"[105.41216302152692, 105.41215601708085, 34.012478155155755, 45.22830435317128, 48.5730503695133, 47.73895076017777, 21.588444606742858]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.064366435091649, 7.064366435091649, 7.064366435091649, 6.371219254531703]",climate change causing_decline number_birds visiting_britain winter_report claims,1591.0097345872693,1.9316089826366385,Very Negative
"[67.69552684545633, 0, 27.72872293778917, 63.943068828987776, 105.41216302152692, 105.41215601708085, 78.38617077237323, 31.319485032995445, 0, 57.06675837830208, 0]","[7.352048507543429, 7.757513615651594, 5.231784971343338, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.052765523413169, 7.757513615651594, 5.885711438750003, 7.757513615651594]",discussing communicate people impacts climate change plants get sit take notice,2372.712732655916,2.4219315697567136,Negative
"[0, 9.607711252281836, 0, 105.41216302152692, 105.41215601708085, 38.40882320919752, 0, 64.63632412503311, 38.40882320919752, 29.918990563608663]","[7.757513615651594, 5.31516658028239, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 10.909857045315096, 7.757513615651594, 6.052765523413169, 10.909857045315096, 6.371219254531703]",cheery news fretful climate change could worse know could sun,1684.2809180366344,1.9901132586668395,Very Negative
"[35.709971109674825, 58.024984489520094, 44.40304504879068, 19.162818751609613, 105.41216302152692, 105.41215601708085, 19.0016145987742, 29.918990563608663, 87.45230266279734, 35.709971109674825, 0]","[15.515027231303188, 6.658901326983484, 7.352048507543429, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 6.371219254531703, 6.658901326983484, 15.515027231303188, 7.757513615651594]",deserts flooding hey maybe climate change caused sun hear deserts mar,3064.797857834069,2.8560414170044437,Negative
"[105.41216302152692, 105.41215601708085, 0, 28.59192841734593, 0, 16.237174676968564, 43.33515923419331, 31.842981946946253]","[1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.064366435091649, 7.757513615651594, 7.352048507543429, 6.504750647156226, 7.352048507543429]",climate change demonstrators chained gates private airport arrested,1050.6517365626628,1.5926698558620696,Very Negative
"[34.06017314417377, 0, 0, 0, 0, 43.18644177179375, 0, 105.41216302152692, 105.41215601708085, 53.47000776589746, 71.12838276082215]","[6.658901326983484, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.757513615651594, 4.579459785303648, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 6.841222883777439, 7.352048507543429]",wondering relevance moniker blogger guardian report nasa climate change data errors,1526.6092948698852,1.891213857772188,Very Negative
"[24.13182280496584, 34.36078671731683, 0, 34.76030205671929, 105.41216302152692, 105.41215601708085, 24.13182280496584, 28.59192841734593, 32.53500454964653, 0]","[12.742438509063406, 6.841222883777439, 7.757513615651594, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 12.742438509063406, 7.064366435091649, 7.352048507543429, 7.757513615651594]",campaigners close biggin hill climate change campaigners chained entrance gate,1760.1043830430142,2.0376734671068637,Negative
"[56.253582151173575, 0, 45.08934652754876, 68.64567420428699, 93.73763432067076, 0, 67.71262107919082, 105.41216302152692, 105.41215601708085]","[6.25343621887532, 7.757513615651594, 6.504750647156226, 6.841222883777439, 6.841222883777439, 7.757513615651594, 6.1480757032174935, 1.0034924366114992, 1.019953713665571]",watching scary video pacific islands drowning due climate change,2385.571699067207,2.4299973462652495,Negative
"[105.41216302152692, 105.41215601708085, 37.64999037363906, 0, 0, 0, 0, 51.902209963134254, 9.789801929623003, 90.4084495258692, 105.41216302152692, 105.41215601708085, 52.10938291417629]","[2.0069848732229985, 2.039907427331142, 6.658901326983484, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.352048507543429, 4.081212943744518, 6.841222883777439, 2.0069848732229985, 2.039907427331142, 6.1480757032174935]",climate change threatens wind_farms peak wind energy_industry body says australias climate change p,2464.309500553305,2.4793855699565963,Negative
"[59.297413073856646, 0, 70.26527829324861, 22.673984010660345, 105.41216302152692, 105.41215601708085, 59.297413073856646, 85.40063145814754, 84.8630469443375, 0, 3.862275356454723, 0]","[13.682445767554878, 7.757513615651594, 7.064366435091649, 4.666471162293279, 1.0034924366114992, 1.019953713665571, 13.682445767554878, 7.352048507543429, 7.064366435091649, 7.757513615651594, 4.261006054185113, 7.757513615651594]",farmers band together fight climate change farmers country groups uniting new alli,3681.9806955851163,3.2431688637199905,Neutral
"[25.62061605310072, 0, 80.33334593159438, 26.38378659104912, 67.0305379600356, 15.76037786894586, 105.41216302152692, 105.41215601708085, 0]","[5.560289038315375, 7.757513615651594, 7.352048507543429, 7.352048507543429, 5.965754146423539, 5.049463414549384, 1.0034924366114992, 1.019953713665571, 7.757513615651594]",reading see3d using virtual worlds tackle climate change metaversed,1619.812555022234,1.9496755289680707,Very Negative
"[25.62061605310072, 71.41855316323569, 83.11024638812134, 105.41216302152692, 105.41215601708085, 86.30943454587239, 74.43240737877375, 51.89668355960258, 34.31255821567462]","[5.560289038315375, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429, 7.352048507543429, 5.885711438750003]",reading virtual_world used_tackle climate change establishing_wind farms longer see,3257.13965933853,2.9766876598332592,Negative
"[0, 38.55077124818169, 71.41855316323569, 83.11024638812134, 105.41216302152692, 105.41215601708085, 86.30943454587239]","[7.757513615651594, 7.352048507543429, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",inworld monitor virtual_world used_tackle climate change establishing_wind,2267.37734808785,2.355860033119001,Negative
"[22.673984010660345, 105.41216302152692, 105.41215601708085, 83.19275316790423, 58.92460591892208]","[4.666471162293279, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 5.885711438750003]",fight climate change one_lawsuit time,1277.553704681477,1.7349939358586053,Very Negative
"[0, 84.97246106817762, 22.476370313544976, 32.62762605890933, 0, 49.01146774770723, 105.41216302152692, 105.41215601708085, 0, 0, 35.021717166110925]","[7.757513615651594, 7.352048507543429, 6.052765523413169, 6.658901326983484, 7.757513615651594, 6.504750647156226, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.757513615651594, 6.25343621887532]",limecom wanted green power name fighting climate change solar geothermal w,1729.1392768016894,2.0182506287140125,Negative
"[49.01146774770723, 105.41216302152692, 105.41215601708085, 83.19275316790423, 58.92460591892208, 0, 0, 0, 10.052588907681276, 37.70147556971098, 38.40882320919752, 28.122765800644984]","[6.504750647156226, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 5.885711438750003, 7.757513615651594, 7.757513615651594, 7.757513615651594, 4.8671418577554295, 7.064366435091649, 5.454928522657548, 7.352048507543429]",fighting climate change one_lawsuit time spate pending cases us europe could se,2222.095327109073,2.3274569212834373,Negative
"[63.94129471734982, 88.72312542079588, 70.55180307528089, 0, 35.638698497308155, 105.41216302152692, 105.41215601708085]","[5.31516658028239, 7.064366435091649, 6.841222883777439, 7.757513615651594, 5.965754146423539, 1.0034924366114992, 1.019953713665571]",science man finds 1922 article climate change,1875.199453358644,2.109866758908683,Negative
"[0, 0, 28.55647695019916, 3.862275356454723, 43.33196900508699, 4.674369631193151, 105.41216302152692, 105.41215601708085, 0, 74.7901975066645]","[7.757513615651594, 7.757513615651594, 7.352048507543429, 4.261006054185113, 6.658901326983484, 4.21655429161428, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.352048507543429]",qcing 11th hour new film global climate change folks fucked,1297.8158099288012,1.7477033253452947,Very Negative
"[36.35922473400113, 29.287117964655007, 105.41216302152692, 105.41215601708085, 51.49025242319263, 58.19903043161148, 34.81622000639125, 50.34355695247812]","[7.064366435091649, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.352048507543429, 7.352048507543429, 6.658901326983484]",downing_street calls_eu climate change targets_ambitious following_claims uk_fail reach,2068.3024493634184,2.230990460385626,Negative
"[36.35922473400113, 29.287117964655007, 105.41216302152692, 105.41215601708085, 51.49025242319263, 58.19903043161148, 34.81622000639125, 50.34355695247812]","[7.064366435091649, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.352048507543429, 7.352048507543429, 6.658901326983484]",downing_street calls_eu climate change targets_ambitious following_claims uk_fail reach,2068.3024493634184,2.230990460385626,Negative
"[59.93156319178839, 0, 105.41216302152692, 105.41215601708085, 71.27333959832247, 85.8586212777071, 84.50902446748442, 0, 44.29866437677099, 84.78806657024994, 0, 65.86018225307055, 0]","[6.658901326983484, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 6.371219254531703, 5.811603466596281, 6.504750647156226, 7.757513615651594, 7.352048507543429, 7.352048507543429, 7.757513615651594, 7.352048507543429, 7.757513615651594]",police eye climate change camp london heathrow around 25 police_officers inspected camp_set near,3548.4178224567213,3.1593916572140563,Neutral
"[36.35922473400113, 41.79306193762194, 105.41216302152692, 105.41215601708085, 51.49025242319263, 9.789801929623003, 0, 62.87405115090646, 0, 33.41915481846222]","[7.064366435091649, 5.885711438750003, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 4.081212943744518, 7.757513615651594, 7.352048507543429, 7.757513615651594, 5.811603466596281]",downing_street calls climate change targets_ambitious says remains committed renewable energy,1776.304845063152,2.047835194092535,Negative
"[90.3104118911391, 53.7751746451765, 105.41216302152692, 105.41215601708085, 92.23065014540686]","[7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.064366435091649]",protestors_target heathrow_airport climate change campaigners_prepare,1908.7010052524274,2.130880580830413,Negative
"[59.93156319178839, 0, 84.50902446748442, 47.31001976471861, 20.06729572978172, 0, 84.78806657024994, 0, 105.41216302152692, 105.41215601708085, 65.86018225307055]","[6.658901326983484, 7.757513615651594, 6.504750647156226, 6.371219254531703, 6.504750647156226, 7.757513615651594, 7.352048507543429, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",police inspect heathrow protest site dozens police_officers entered climate change camp_set,2701.6128222432303,2.6282338907519245,Negative
"[105.41216302152692, 105.41215601708085, 87.0599374677472, 0, 84.50902446748442, 105.41216302152692, 105.41215601708085, 51.56874697730096, 0]","[2.0069848732229985, 2.039907427331142, 7.352048507543429, 7.757513615651594, 6.504750647156226, 2.0069848732229985, 2.039907427331142, 7.352048507543429, 7.757513615651594]",climate change protesters_set descent heathrow climate change campaigners_set jo,2422.098257428643,2.4529086011006815,Negative
"[33.34314926249248, 9.789801929623003, 12.625388652585034, 49.05217896600499, 71.61576004263429, 51.61945464196228, 28.94566424693844, 57.40970534837557, 105.41216302152692, 105.41215601708085, 27.17282377445574, 42.29198227670221, 0]","[6.25343621887532, 4.081212943744518, 6.25343621887532, 5.885711438750003, 7.352048507543429, 6.841222883777439, 7.064366435091649, 6.052765523413169, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.064366435091649, 7.757513615651594]",scientist says govt must commit emissions cuts sydney climate change forum told federa,2759.5933642466225,2.6646021398541633,Negative
